race,vehicle_number,lap,zone_id,zone_name,classification,avg_total_g,avg_utilization,wheelspin,understeer,oversteer,sample_count,event_coverage,max_event_run_len
R1,5,11,6,Turn 6,Conservative,1.1350616042061608,0.7571105780400171,False,True,False,57,0.07017543859649122,2
R1,5,11,7,Turn 7,Conservative,1.0119609643254905,0.5616791635442107,False,True,False,40,0.175,5
R1,5,11,8,Turn 8,Aggressive,1.4232423387761908,0.9540422596689754,False,True,False,53,0.1509433962264151,7
R1,5,11,9,Turn 9,Optimal,1.3002175109598313,0.8527225452238221,False,True,False,102,0.09803921568627451,6
R1,5,11,10,Turn 10,Conservative,1.1832865066980007,0.7813333280766283,False,True,False,91,0.0989010989010989,3
R1,5,11,11,Turn 11,Conservative,1.2153788297020525,0.6957245843661994,False,True,False,101,0.0297029702970297,2
R1,5,12,1,Turn 1,Conservative,1.281755465984191,0.7280987936297614,False,True,False,80,0.05,2
R1,5,12,2,Turn 2,Conservative,1.1680044870244655,0.7549827755415411,False,True,False,171,0.0935672514619883,10
R1,5,12,3,Turn 3,Conservative,1.2000933774427038,0.7247511911743395,False,True,False,101,0.07920792079207921,8
R1,5,12,4,Turn 4,Conservative,1.131079743249195,0.7328248105094769,False,True,False,53,0.07547169811320754,3
R1,5,12,5,Turn 5,Conservative,1.1585237330773015,0.7389732624370225,True,True,False,101,0.15841584158415842,8
R1,5,12,6,Turn 6,Conservative,1.0727687614350632,0.6944643442585015,False,True,False,52,0.019230769230769232,1
R1,5,12,7,Turn 7,Conservative,0.9983275977455268,0.567489171722329,False,True,False,37,0.24324324324324326,7
R1,5,12,8,Turn 8,Optimal,1.408230498288865,0.9188493808425122,False,True,False,53,0.1509433962264151,5
R1,5,12,9,Turn 9,Conservative,1.1967742097484273,0.7498767327483079,False,True,False,106,0.08490566037735849,9
R1,5,12,10,Turn 10,Conservative,1.1270257793393532,0.7571578796416106,False,True,False,91,0.15384615384615385,6
R1,5,12,11,Turn 11,Conservative,1.2107794099185707,0.6884582216898456,False,False,False,98,0.0,0
R1,5,13,1,Turn 1,Conservative,1.2361615646333013,0.6858642167552368,False,True,False,79,0.012658227848101266,1
R1,5,13,2,Turn 2,Conservative,1.1929235223693588,0.7753219779880277,False,True,False,170,0.07647058823529412,9
R1,5,13,3,Turn 3,Conservative,1.1998416183995568,0.72419648729067,False,True,False,97,0.24742268041237114,8
R1,5,13,4,Turn 4,Conservative,1.031912947232054,0.6804081605127507,False,True,False,53,0.1509433962264151,8
R1,5,13,5,Turn 5,Optimal,1.2099415689457036,0.8101976821888722,False,True,False,103,0.019417475728155338,1
R1,5,13,6,Turn 6,Conservative,1.1248558790681884,0.7450061578389227,False,True,False,57,0.07017543859649122,4
R1,5,13,7,Turn 7,Conservative,0.9056877463598119,0.5014470172115973,False,True,False,18,0.3888888888888889,7
R1,5,13,8,Turn 8,Optimal,1.3596012321670978,0.8838655515715853,False,True,False,55,0.07272727272727272,1
R1,5,13,9,Turn 9,Conservative,1.2411798225742618,0.8036430608318155,False,True,False,106,0.04716981132075472,5
R1,5,13,10,Turn 10,Conservative,1.1541325830909275,0.7329725298454033,False,True,False,92,0.25,8
R1,5,13,11,Turn 11,Conservative,1.2221230897266653,0.7107051193605316,False,True,True,97,0.08247422680412371,6
R1,5,14,1,Turn 1,Conservative,1.2864880242089558,0.7152213448434119,False,False,False,80,0.0,0
R1,5,14,2,Turn 2,Conservative,1.2120976358528481,0.7753921155292909,False,True,False,169,0.0650887573964497,11
R1,5,14,3,Turn 3,Conservative,1.2404752613260601,0.7289881071546251,False,True,False,94,0.11702127659574468,11
R1,5,14,4,Turn 4,Conservative,1.1275069538539726,0.7334327377507739,False,True,False,51,0.1568627450980392,7
R1,5,14,5,Turn 5,Conservative,1.200882161655641,0.7965538264627248,True,False,False,102,0.00980392156862745,1
R1,5,14,6,Turn 6,Conservative,1.155167656530417,0.7592636395070924,False,True,False,58,0.06896551724137931,2
R1,5,14,7,Turn 7,Conservative,0.960644115099141,0.5368108998717417,False,True,False,17,0.23529411764705882,4
R1,5,14,8,Turn 8,Optimal,1.402496031364289,0.932668370314352,False,True,False,53,0.20754716981132076,5
R1,5,14,9,Turn 9,Optimal,1.2490576675671083,0.8291670688991135,False,True,False,104,0.04807692307692308,3
R1,5,14,10,Turn 10,Conservative,1.19132517585698,0.7831304463644497,False,True,False,88,0.17045454545454544,6
R1,5,14,11,Turn 11,Conservative,1.2068822746170123,0.6962019671920759,False,True,False,101,0.0891089108910891,9
R1,5,15,1,Turn 1,Conservative,1.25161312225247,0.7030786853382455,False,False,False,79,0.0,0
R1,5,15,2,Turn 2,Conservative,1.2113500890961328,0.7756112803156178,False,True,False,167,0.1437125748502994,10
R1,5,15,3,Turn 3,Conservative,1.16324123826587,0.6939758538502723,True,True,False,100,0.28,11
R1,5,15,4,Turn 4,Conservative,1.075465510916624,0.693212024803004,False,True,False,50,0.16,7
R1,5,15,5,Turn 5,Optimal,1.223883090644429,0.8311634116787184,False,False,False,103,0.0,0
R1,5,15,6,Turn 6,Conservative,1.1189418822419468,0.7362512507651452,False,True,False,56,0.10714285714285714,5
R1,5,15,7,Turn 7,Conservative,0.9775419454781008,0.5415019277190574,False,True,False,37,0.21621621621621623,4
R1,5,15,8,Turn 8,Aggressive,1.3983208002697896,0.8988343169765647,False,True,False,55,0.16363636363636364,8
R1,5,15,9,Turn 9,Optimal,1.234668203607341,0.811968868183304,False,True,False,107,0.09345794392523364,9
R1,5,15,10,Turn 10,Conservative,1.1641044146887958,0.767942952995956,False,True,False,92,0.2608695652173913,9
R1,5,15,11,Turn 11,Conservative,1.2163083774268038,0.7276886726961715,False,False,False,99,0.0,0
R1,5,16,1,Turn 1,Conservative,1.274648737046021,0.7228460292641972,False,True,False,81,0.012345679012345678,1
R1,5,16,2,Turn 2,Conservative,1.1837879020401554,0.7655588811521028,False,True,False,171,0.14619883040935672,7
R1,5,16,3,Turn 3,Conservative,1.205440922439889,0.7161445083871223,False,True,False,96,0.10416666666666667,5
R1,5,16,4,Turn 4,Conservative,1.0869819667718186,0.7037887498973685,False,True,False,53,0.018867924528301886,1
R1,5,16,5,Turn 5,Conservative,1.1749342387134651,0.7940396051422707,True,True,False,104,0.019230769230769232,1
R1,5,16,6,Turn 6,Conservative,1.1462764595256634,0.7668722500567732,False,True,False,56,0.03571428571428571,2
R1,5,16,7,Turn 7,Conservative,0.8970153542190425,0.5146112645541177,False,True,False,38,0.07894736842105263,3
R1,5,16,8,Turn 8,Optimal,1.3559314422489663,0.9147390250194051,False,True,False,56,0.19642857142857142,6
R1,5,16,9,Turn 9,Optimal,1.2546692341242727,0.8428818276503348,False,False,False,103,0.0,0
R1,5,16,10,Turn 10,Conservative,1.1717139499791915,0.7916172904224058,False,True,False,91,0.2087912087912088,7
R1,5,16,11,Turn 11,Conservative,1.2315326577434094,0.709821727110395,False,True,False,99,0.010101010101010102,1
R1,5,17,1,Turn 1,Conservative,1.2961386096281804,0.7437187923062359,False,True,False,77,0.06493506493506493,2
R1,5,17,2,Turn 2,Conservative,1.2148727225768634,0.7786076328050349,False,True,False,168,0.13095238095238096,10
R1,5,17,3,Turn 3,Conservative,1.070303645922031,0.6610045774204193,True,True,False,106,0.27358490566037735,18
R1,5,17,4,Turn 4,Conservative,1.1593113238315897,0.7537870593606162,False,True,False,51,0.11764705882352941,5
R1,5,17,5,Turn 5,Conservative,1.1297378076226563,0.7705513813522143,False,True,False,105,0.08571428571428572,5
R1,5,17,6,Turn 6,Conservative,1.150400972693917,0.7627059612347376,False,True,False,56,0.10714285714285714,3
R1,5,17,7,Turn 7,Conservative,0.8597897596314082,0.49171758197306625,False,True,False,18,0.2222222222222222,4
R1,5,17,8,Turn 8,Optimal,1.4260052545949107,0.9338553692455107,False,True,False,54,0.09259259259259259,2
R1,5,17,9,Turn 9,Optimal,1.2823863494542793,0.827426229350136,False,True,False,104,0.11538461538461539,5
R1,5,17,10,Turn 10,Conservative,1.1683914335819963,0.7629107904952237,False,True,False,90,0.2777777777777778,12
R1,5,17,11,Turn 11,Conservative,1.1882802466193039,0.6625417722271076,False,False,False,101,0.0,0
R1,5,18,1,Turn 1,Conservative,1.3626896426736959,0.7729081832938847,False,True,False,78,0.02564102564102564,1
R1,5,18,2,Turn 2,Conservative,1.2089157266605306,0.7928916625082195,False,True,False,167,0.1317365269461078,10
R1,5,18,3,Turn 3,Conservative,1.2067089634512917,0.7208162633137073,False,True,False,102,0.0784313725490196,2
R1,5,18,4,Turn 4,Conservative,1.1683013848322346,0.7622249804495376,False,True,False,50,0.12,3
R1,5,18,5,Turn 5,Conservative,1.1756333861729633,0.7518284726929463,False,True,False,101,0.0891089108910891,7
R1,5,18,6,Turn 6,Conservative,1.1061713492936553,0.7330455911115812,False,True,False,57,0.17543859649122806,4
R1,5,18,7,Turn 7,Conservative,1.0402666796064306,0.5622325121499498,False,True,False,20,0.15,3
R1,5,18,8,Turn 8,Optimal,1.3881373210364254,0.9079228574860344,False,True,False,51,0.11764705882352941,4
R1,5,18,9,Turn 9,Optimal,1.2687556755951404,0.8186310265189162,False,True,False,104,0.08653846153846154,5
R1,5,18,10,Turn 10,Conservative,1.1247544962937246,0.7448277156592465,False,True,False,97,0.030927835051546393,2
R1,5,18,11,Turn 11,Conservative,1.1718504019417013,0.7004851177330704,False,True,False,100,0.05,5
R1,5,19,1,Turn 1,Conservative,1.2379424966170476,0.6899083679931666,True,False,False,79,0.012658227848101266,1
R1,5,19,2,Turn 2,Conservative,1.213286795376907,0.7832022693490078,False,True,False,167,0.09580838323353294,6
R1,5,19,3,Turn 3,Conservative,1.1862762623679728,0.70427425743508,False,True,False,99,0.1414141414141414,8
R1,5,19,4,Turn 4,Conservative,1.1383756923776571,0.7434661853179367,False,True,False,50,0.16,5
R1,5,19,5,Turn 5,Conservative,1.2028463789282882,0.8060376746996785,False,False,False,101,0.0,0
R1,5,19,6,Turn 6,Conservative,1.121616992531599,0.7423165228714595,False,True,False,57,0.14035087719298245,4
R1,5,19,7,Turn 7,Conservative,0.9503381685954237,0.5313728523217625,False,True,False,19,0.3157894736842105,6
R1,5,19,8,Turn 8,Optimal,1.3406991500280718,0.8820931092455272,False,True,False,55,0.09090909090909091,3
R1,5,19,9,Turn 9,Conservative,1.2171400459633743,0.801117767082452,False,True,False,107,0.06542056074766354,7
R1,5,19,10,Turn 10,Conservative,1.1658464932602592,0.7585175790860279,False,True,False,90,0.18888888888888888,12
R1,5,19,11,Turn 11,Conservative,1.1985349513084622,0.6996192228124185,False,True,False,100,0.1,6
R1,5,20,1,Turn 1,Conservative,1.3060668676177631,0.7253775789584525,False,True,False,79,0.08860759493670886,5
R1,5,20,2,Turn 2,Conservative,1.203604622383641,0.7646223328002336,False,True,False,169,0.10650887573964497,7
R1,5,20,3,Turn 3,Conservative,1.1758795241372184,0.6970306716063802,False,True,False,101,0.19801980198019803,10
R1,5,20,4,Turn 4,Conservative,1.164418356845138,0.7531339743689941,True,True,False,49,0.1836734693877551,6
R1,5,20,5,Turn 5,Conservative,1.1761033700313994,0.7840313898320829,False,True,False,100,0.11,11
R1,5,20,6,Turn 6,Conservative,1.1161344659315906,0.7428680104309817,False,True,False,58,0.15517241379310345,7
R1,5,20,7,Turn 7,Conservative,0.9424055266830401,0.5196941063689424,False,True,False,38,0.15789473684210525,3
R1,5,20,8,Turn 8,Aggressive,1.3106598817430808,0.8546963208779063,False,True,False,55,0.2727272727272727,9
R1,5,20,9,Turn 9,Optimal,1.2539420138203454,0.8146614855359988,False,True,False,105,0.06666666666666667,5
R1,5,20,10,Turn 10,Conservative,1.1751658652109824,0.7549825101737364,False,True,False,90,0.08888888888888889,5
R1,5,20,11,Turn 11,Conservative,1.2242070863511458,0.6989443752327322,False,False,False,99,0.0,0
R1,5,21,1,Turn 1,Conservative,1.2654127345772566,0.7123153432591368,False,False,False,79,0.0,0
R1,5,21,2,Turn 2,Conservative,1.2013450866469533,0.7803585158869701,False,True,False,167,0.1317365269461078,11
R1,5,21,3,Turn 3,Conservative,1.2070601878993494,0.715464262052632,False,True,False,99,0.26262626262626265,9
R1,5,21,4,Turn 4,Conservative,1.0935629868894783,0.7100785623215873,False,True,False,50,0.08,2
R1,5,21,5,Turn 5,Conservative,1.1806642368384401,0.7840258302917567,False,False,False,99,0.0,0
R1,5,21,6,Turn 6,Conservative,1.108702255215008,0.7349711198519521,False,True,False,57,0.14035087719298245,8
R1,5,21,7,Turn 7,Conservative,1.0870516648600068,0.5957680983619436,False,True,False,38,0.18421052631578946,7
R1,5,21,8,Turn 8,Optimal,1.4104775548069437,0.9133866511003055,False,True,False,54,0.018518518518518517,1
R1,5,21,9,Turn 9,Optimal,1.30503955093498,0.8430180852470677,False,True,False,104,0.028846153846153848,3
R1,5,21,10,Turn 10,Conservative,1.0676308239510488,0.7038583169512205,False,True,False,101,0.26732673267326734,9
R1,5,21,11,Turn 11,Conservative,1.1473124297501194,0.6753861938920439,False,True,False,101,0.07920792079207921,8
R1,5,22,1,Turn 1,Conservative,1.180462352927902,0.6544946504913765,True,True,False,81,0.04938271604938271,3
R1,5,22,2,Turn 2,Conservative,1.2373779831536595,0.79667266140476,False,True,False,164,0.06707317073170732,7
R1,5,22,3,Turn 3,Conservative,1.2006367205090636,0.7127062889491405,False,True,False,102,0.11764705882352941,9
R1,5,22,4,Turn 4,Conservative,1.128613766802479,0.7290916416456776,False,True,False,50,0.18,8
R1,5,22,5,Turn 5,Optimal,1.2216695983982804,0.8139232526176595,True,True,False,98,0.02040816326530612,1
R1,5,22,6,Turn 6,Conservative,1.086939253481398,0.7171571306190296,False,True,False,26,0.19230769230769232,3
R1,5,22,7,Turn 7,Conservative,0.911675365332665,0.5469578260614494,False,True,False,37,0.16216216216216217,3
R1,5,22,8,Turn 8,Optimal,1.373058304658374,0.9142403953425768,False,True,False,57,0.14035087719298245,6
R1,5,22,9,Turn 9,Optimal,1.2387967002841325,0.8124968433658881,False,True,False,106,0.09433962264150944,7
R1,5,22,10,Turn 10,Conservative,1.1513993428423814,0.7592989968117417,True,True,False,92,0.043478260869565216,1
R1,5,22,11,Turn 11,Conservative,1.1991640769390426,0.7038763476688241,False,False,False,99,0.0,0
R1,5,23,1,Turn 1,Conservative,1.2036774285074634,0.648054142446391,False,False,False,81,0.0,0
R1,5,23,2,Turn 2,Conservative,1.2383831458550816,0.7755503658738553,False,True,False,165,0.048484848484848485,5
R1,5,23,3,Turn 3,Conservative,1.218631656828973,0.7272448815105056,False,True,False,102,0.13725490196078433,9
R1,5,23,4,Turn 4,Conservative,0.9862177453560539,0.6321669843804093,True,True,False,51,0.09803921568627451,3
R1,5,23,5,Turn 5,Optimal,1.2149841923207825,0.8328322100185961,False,True,False,100,0.02,2
R1,5,23,6,Turn 6,Conservative,1.0875411828294448,0.715674567148171,False,True,False,57,0.05263157894736842,3
R1,5,23,7,Turn 7,Conservative,0.9481267330164371,0.5372672293650438,False,True,False,39,0.10256410256410256,4
R1,5,23,8,Turn 8,Aggressive,1.3576965674767698,0.8928042951505395,True,True,False,53,0.22641509433962265,10
R1,5,23,9,Turn 9,Conservative,1.0863085654962843,0.7104723439248486,False,True,True,115,0.16521739130434782,7
R1,5,23,10,Turn 10,Conservative,1.1408808549240277,0.776470998835787,False,True,False,90,0.17777777777777778,8
R1,5,23,11,Turn 11,Conservative,1.2093931956822424,0.6934157934052023,False,True,False,98,0.09183673469387756,4
R1,5,24,1,Turn 1,Conservative,1.1929959266898131,0.6539503219566516,False,True,False,82,0.04878048780487805,1
R1,5,24,2,Turn 2,Conservative,1.2398341084632767,0.7961175561642637,False,True,False,162,0.06790123456790123,4
R1,5,24,3,Turn 3,Conservative,1.1996865262076275,0.7280433108211466,False,True,False,106,0.1509433962264151,9
R1,5,24,4,Turn 4,Conservative,1.0891375224213944,0.7096328948454824,False,True,False,57,0.21052631578947367,7
R1,5,24,5,Turn 5,Conservative,1.169788660376744,0.7813348501944464,False,True,False,100,0.09,5
R1,5,24,6,Turn 6,Conservative,1.0498112351976514,0.6914975945349132,False,True,False,20,0.1,2
R1,5,24,7,Turn 7,Conservative,1.0203079924078795,0.6228165491346969,False,True,False,40,0.125,5
R1,5,24,8,Turn 8,Optimal,1.3733734872168124,0.9013759853919274,False,True,False,54,0.2222222222222222,6
R1,5,24,9,Turn 9,Optimal,1.2655358240183203,0.8384890872731233,False,True,False,103,0.11650485436893204,8
R1,5,24,10,Turn 10,Conservative,1.1508629971048452,0.7572922915988837,False,True,False,91,0.21978021978021978,10
R1,5,24,11,Turn 11,Conservative,1.2228893382407902,0.6900349407297259,False,True,False,99,0.06060606060606061,4
R1,5,25,1,Turn 1,Conservative,1.2568164961776143,0.6867309184875943,False,True,False,79,0.012658227848101266,1
R1,5,25,2,Turn 2,Conservative,1.203654500303338,0.7765505027750785,False,True,False,168,0.17261904761904762,11
R1,5,25,3,Turn 3,Conservative,1.2587137075147317,0.7458204806157065,False,True,False,98,0.1326530612244898,5
R1,5,25,4,Turn 4,Conservative,1.0933413762827149,0.7168337191645093,False,True,False,52,0.057692307692307696,1
R1,5,25,5,Turn 5,Conservative,1.2124156771265373,0.7866422551500014,False,True,False,101,0.12871287128712872,11
R1,5,25,6,Turn 6,Conservative,1.0483652991393417,0.7227351479416338,False,False,False,19,0.0,0
R1,5,25,7,Turn 7,Conservative,1.0072605017087084,0.5866401560222974,False,True,False,38,0.05263157894736842,2
R1,5,25,8,Turn 8,Optimal,1.444033972059423,0.9350744973572561,False,True,False,51,0.11764705882352941,3
R1,5,25,9,Turn 9,Optimal,1.2934334174318045,0.834779821071308,False,True,False,104,0.028846153846153848,3
R1,5,25,10,Turn 10,Conservative,1.180581513350168,0.7720109237080046,False,True,False,89,0.16853932584269662,8
R1,5,25,11,Turn 11,Conservative,1.246108812957335,0.7160836338959514,False,True,False,99,0.050505050505050504,4
R1,5,26,1,Turn 1,Conservative,1.1940480535822706,0.673508959307888,False,False,False,81,0.0,0
R1,5,26,2,Turn 2,Conservative,1.228358707446076,0.7752785625326919,False,True,False,166,0.10843373493975904,9
R1,5,26,3,Turn 3,Conservative,1.2042515563090863,0.7159530858857268,False,True,False,103,0.11650485436893204,2
R1,5,26,4,Turn 4,Conservative,1.1416836541025608,0.7387244743513586,False,True,False,48,0.041666666666666664,1
R1,5,26,5,Turn 5,Optimal,1.2346863211103338,0.8375586705477948,False,True,False,100,0.04,3
R1,5,26,6,Turn 6,Conservative,1.1218838087956897,0.7579442981567606,False,True,False,57,0.15789473684210525,9
R1,5,26,7,Turn 7,Conservative,1.0375866370103999,0.6138544946403186,False,True,False,39,0.1282051282051282,2
R1,5,26,8,Turn 8,Optimal,1.4338929302738626,0.939460869327014,False,True,False,53,0.07547169811320754,4
R1,5,26,9,Turn 9,Optimal,1.2676113698491813,0.8417040532186116,False,True,False,104,0.09615384615384616,5
R1,5,26,10,Turn 10,Conservative,1.15157329832098,0.7549699326720443,False,True,False,91,0.26373626373626374,10
R1,5,26,11,Turn 11,Conservative,1.2007314894986423,0.7017874158376974,False,True,False,100,0.08,6
R1,5,27,1,Turn 1,Conservative,1.1934884831654382,0.6247592439722227,False,False,False,80,0.0,0
R1,5,27,2,Turn 2,Conservative,1.2077980295700101,0.7895749862669239,False,True,False,166,0.07228915662650602,6
R1,5,27,3,Turn 3,Conservative,1.2532673316132532,0.7420693965570335,False,True,False,98,0.14285714285714285,10
R1,5,27,4,Turn 4,Conservative,1.0970066265342167,0.7003284289506406,True,True,False,52,0.038461538461538464,1
R1,5,27,5,Turn 5,Conservative,1.1613417962107817,0.760764680094036,False,True,False,101,0.0891089108910891,9
R1,5,27,6,Turn 6,Conservative,1.0835165051858722,0.7118414761565722,False,True,False,57,0.14035087719298245,8
R1,5,27,7,Turn 7,Conservative,0.9896332199344744,0.5711357810159824,False,True,False,39,0.20512820512820512,3
R1,5,27,8,Turn 8,Aggressive,1.390666664572901,0.8979496084457509,False,True,False,53,0.1509433962264151,8
R1,5,27,9,Turn 9,Optimal,1.2921570682101602,0.8438773074283096,False,False,False,104,0.0,0
R1,5,27,10,Turn 10,Conservative,1.190038744843261,0.7730070827695832,False,True,False,90,0.24444444444444444,12
R1,5,27,11,Turn 11,Conservative,1.2165750944116707,0.7063494484840016,False,True,False,99,0.050505050505050504,4
R1,5,28,1,Turn 1,Conservative,1.2005032550701988,0.6453859553768593,False,False,False,79,0.0,0
R1,5,28,2,Turn 2,Conservative,1.1820376586087293,0.772327769630818,False,True,False,170,0.1588235294117647,10
R1,5,28,3,Turn 3,Conservative,1.1691166821297787,0.7106151305587977,False,True,False,102,0.37254901960784315,10
R1,5,28,4,Turn 4,Conservative,1.1136754803228093,0.7288790599657188,False,True,False,50,0.08,3
R1,5,28,5,Turn 5,Conservative,1.191329819317325,0.7758525574893296,False,True,False,100,0.04,4
R1,5,28,6,Turn 6,Conservative,1.1119133248562143,0.7422615581198664,False,True,False,57,0.15789473684210525,5
R1,5,28,7,Turn 7,Conservative,1.0219948322497794,0.6220503812872947,False,True,False,39,0.15384615384615385,4
R1,5,28,8,Turn 8,Optimal,1.3319194143151283,0.8841684127392568,False,True,False,56,0.03571428571428571,2
R1,5,28,9,Turn 9,Optimal,1.2509140369344667,0.8259422715705347,True,True,False,105,0.18095238095238095,6
R1,5,28,10,Turn 10,Conservative,1.1681326735117699,0.7648354027560914,False,True,False,90,0.12222222222222222,11
R2,0,1,7,Turn 7,Conservative,0.5017292484145117,0.2786915406315927,False,False,False,41,0.0,0
R2,0,1,8,Turn 8,Conservative,0.6859129719521679,0.4488674968873693,False,False,False,81,0.0,0
R2,0,1,9,Turn 9,Conservative,0.502297676202794,0.3249969852028519,True,True,False,173,0.028901734104046242,3
R2,0,1,10,Turn 10,Conservative,0.7773837467199953,0.5508847159255339,False,False,False,107,0.0,0
R2,0,1,11,Turn 11,Conservative,0.5485620956035356,0.36025352805290634,False,False,False,153,0.0,0
R2,0,2,1,Turn 1,Conservative,1.2380212622535915,0.6958603388946367,False,True,False,81,0.13580246913580246,5
R2,0,2,2,Turn 2,Conservative,1.2308807090232874,0.7965149707131778,False,True,False,167,0.15568862275449102,9
R2,0,2,3,Turn 3,Conservative,1.208322948831215,0.7217210726665432,False,True,False,104,0.21153846153846154,12
R2,0,2,4,Turn 4,Conservative,1.225915670344562,0.8003600630823929,False,True,False,51,0.17647058823529413,7
R2,0,2,5,Turn 5,Optimal,1.2301628805082936,0.8136979897592652,False,True,False,96,0.10416666666666667,6
R2,0,2,6,Turn 6,Conservative,1.0996941741965884,0.7222073057651188,False,False,False,56,0.0,0
R2,0,2,7,Turn 7,Conservative,1.0801614552876715,0.615815147850743,False,True,False,16,0.25,4
R2,0,2,8,Turn 8,Aggressive,1.3932589537573672,0.9263878834233382,True,True,False,53,0.16981132075471697,9
R2,0,2,9,Turn 9,Optimal,1.3319918939517263,0.8385008004872103,False,True,False,100,0.08,8
R2,0,2,10,Turn 10,Conservative,1.221228455940487,0.7984389656908782,False,True,False,85,0.2235294117647059,14
R2,0,2,11,Turn 11,Conservative,1.1824837133483728,0.7190991630732105,False,True,False,99,0.1414141414141414,10
R2,0,3,1,Turn 1,Conservative,1.2918991451970248,0.7371760102707108,False,True,False,79,0.012658227848101266,1
R2,0,3,2,Turn 2,Conservative,1.2338364016736372,0.782136916408027,False,True,False,162,0.17901234567901234,11
R2,0,3,3,Turn 3,Conservative,1.2065789714026005,0.7281888563028307,False,True,False,102,0.23529411764705882,11
R2,0,3,4,Turn 4,Conservative,1.079703130497372,0.7058154869037728,False,True,True,48,0.20833333333333334,5
R2,0,3,5,Turn 5,Conservative,1.2261202221480114,0.7905293855338984,False,True,False,95,0.12631578947368421,10
R2,0,3,6,Turn 6,Conservative,1.0793918638675783,0.7177435886550136,False,False,False,58,0.0,0
R2,0,3,7,Turn 7,Conservative,1.0627989349343752,0.6261813225975214,False,False,False,15,0.0,0
R2,0,3,8,Turn 8,Aggressive,1.403879902090792,0.9473738407360894,False,True,False,53,0.18867924528301888,10
R2,0,3,9,Turn 9,Optimal,1.311351090151952,0.8320734480739043,False,True,False,106,0.11320754716981132,7
R2,0,3,10,Turn 10,Conservative,1.2038710974055682,0.7838554933527653,False,True,False,83,0.2289156626506024,7
R2,0,3,11,Turn 11,Conservative,1.2251090659830417,0.6880651914319171,False,True,False,100,0.15,10
R2,0,4,1,Turn 1,Conservative,1.3231907630752384,0.7584107978381911,False,True,False,74,0.14864864864864866,6
R2,0,4,2,Turn 2,Conservative,1.2314009932014092,0.7849465818021744,False,True,False,160,0.1375,9
R2,0,4,3,Turn 3,Conservative,1.1562266562885504,0.7032123823584399,False,True,False,99,0.18181818181818182,11
R2,0,4,4,Turn 4,Conservative,1.1501098227352409,0.7452942256500724,False,True,False,50,0.12,6
R2,0,4,5,Turn 5,Conservative,1.1918580572065687,0.8099486289315487,False,True,False,96,0.19791666666666666,6
R2,0,4,6,Turn 6,Conservative,1.085963642891722,0.7172221274882813,False,False,False,56,0.0,0
R2,0,4,7,Turn 7,Conservative,1.0522616273394587,0.597946523740585,False,True,False,37,0.24324324324324326,5
R2,0,4,8,Turn 8,Aggressive,1.4143914439274863,0.9580537854615461,True,True,False,51,0.19607843137254902,10
R2,0,4,9,Turn 9,Optimal,1.3286779781393603,0.8463031939405424,False,True,False,100,0.11,3
R2,0,4,10,Turn 10,Conservative,1.212225418598278,0.7878587297811153,False,True,False,88,0.20454545454545456,11
R2,0,4,11,Turn 11,Conservative,1.24369732355498,0.7071528969650718,False,True,False,100,0.13,8
R2,0,5,1,Turn 1,Conservative,1.2844069335299877,0.7352559461889702,False,False,False,77,0.0,0
R2,0,5,2,Turn 2,Conservative,1.2499446197283286,0.7922859239836962,False,True,False,164,0.10975609756097561,8
R2,0,5,3,Turn 3,Conservative,1.2167940020610883,0.7212114415187036,False,True,False,97,0.12371134020618557,8
R2,0,5,4,Turn 4,Conservative,1.1546359221899163,0.7335294312007297,False,True,False,48,0.020833333333333332,1
R2,0,5,5,Turn 5,Optimal,1.2773179221171331,0.8424350662516888,False,True,False,95,0.010526315789473684,1
R2,0,5,6,Turn 6,Conservative,1.1125657479545457,0.7422131768943674,False,False,False,58,0.0,0
R2,0,5,7,Turn 7,Conservative,1.047096228672078,0.597334176565366,False,True,True,35,0.14285714285714285,3
R2,0,5,8,Turn 8,Aggressive,1.396618803390346,0.9652928042395064,True,True,False,53,0.22641509433962265,11
R2,0,5,9,Turn 9,Optimal,1.2916373477153809,0.8231952788890864,False,True,True,109,0.22018348623853212,7
R2,0,5,10,Turn 10,Conservative,1.179250371847286,0.767059179530234,False,True,False,88,0.23863636363636365,9
R2,0,5,11,Turn 11,Conservative,1.2398202334731183,0.6986192109689753,True,True,False,102,0.1568627450980392,9
R2,0,6,1,Turn 1,Conservative,1.2987376817522214,0.7080729757527695,False,True,False,71,0.08450704225352113,4
R2,0,6,2,Turn 2,Conservative,1.218978763010255,0.7812211345911626,False,True,False,162,0.1419753086419753,9
R2,0,6,3,Turn 3,Conservative,1.1975753352494414,0.7083560736491498,False,True,False,97,0.18556701030927836,6
R2,0,6,4,Turn 4,Conservative,1.1528429930738495,0.7527392631505445,False,True,True,50,0.14,3
R2,0,6,5,Turn 5,Optimal,1.2767501208993508,0.8418428043520331,False,True,False,95,0.05263157894736842,2
R2,0,6,6,Turn 6,Conservative,1.0585275826720506,0.698979730631723,False,True,False,57,0.03508771929824561,2
R2,0,6,7,Turn 7,Conservative,1.0188627476779657,0.5849594497142543,False,True,False,35,0.08571428571428572,2
R2,0,6,8,Turn 8,Aggressive,1.3756323979217422,0.9230028725059037,False,True,False,54,0.16666666666666666,8
R2,0,6,9,Turn 9,Aggressive,1.3497223815943986,0.8522524247799946,False,True,False,106,0.20754716981132076,8
